28,12,1,3,-,-,91,1,8,13,-,-
22,7,2,0,-,-,33,0,0,0,8,4
23,9,0,0,31,0,28,2,0,0,-,-
22,1,0,0,2,2,26,0,0,0,2,1
19,4,0,0,-,-,26,1,0,0,9,21
24,0,8,0,36,0,22,0,8,0,17,3
12,16,1,3,-,-,14,12,3,4,-,-
1,3,0,0,5,1,0,0,8,16,-,-
12,18,0,0,11,1,16,0,2,3,10,0
10,6,0,0,29,1,17,0,4,12,-,-
18,0,6,0,30,1,24,0,5,0,12,0
20,4,5,0,25,0,26,0,7,0,-,-
20,10,3,0,30,0,21,0,4,0,-,-
17,0,4,0,35,0,24,0,5,0,8,7
6,7,4,0,-,-,18,0,4,0,-,-
21,3,4,0,30,0,13,0,0,0,-,-
17,3,0,0,6,4,25,0,4,0,1,7
6,5,1,0,10,0,19,0,1,0,7,0
21,0,1,0,22,0,19,0,4,1,3,12
26,4,3,1,42,1,35,0,3,1,10,8
25,1,7,0,33,0,35,0,7,0,17,3
29,0,4,1,28,0,40,0,5,3,16,2
10,0,5,0,27,0,12,0,6,0,4,4
21,0,0,3,18,0,25,0,3,5,15,1
29,4,6,0,38,0,24,0,6,0,14,4
22,0,3,0,20,0,26,0,4,1,13,1
24,1,8,3,37,1,36,0,8,0,16,0
22,1,7,0,20,0,22,0,7,0,11,0
18,2,4,0,18,0,14,0,6,1,12,1
27,1,4,0,26,0,33,0,3,1,16,0
33,2,5,0,36,0,27,0,6,0,17,1
21,1,5,0,30,0,25,0,5,1,16,2
23,0,2,1,20,1,26,0,2,1,16,1
27,2,6,1,40,0,36,0,5,2,17,4
24,0,6,0,30,0,30,2,7,0,14,0
22,1,2,0,26,0,19,0,2,1,14,5
28,0,4,2,37,0,33,1,6,2,15,4
20,0,6,0,26,0,24,1,5,0,11,5
38,1,6,0,40,0,44,0,7,3,17,1
19,0,3,0,27,3,20,0,5,3,16,3
32,0,7,0,42,1,21,0,7,0,17,4
23,2,3,0,28,0,27,0,3,0,15,5
36,2,7,0,30,0,42,0,5,0,17,1
35,1,-,-,32,0,26,2,7,2,15,2
25,0,6,1,24,2,30,1,6,0,14,6
31,1,5,3,21,0,35,0,6,2,16,0
26,0,0,0,30,0,21,1,7,0,10,1
33,1,7,4,40,0,39,5,7,5,18,4
26,1,3,1,28,1,22,0,3,1,14,3
27,0,4,0,32,0,42,1,3,1,15,2
28,4,3,5,27,1,34,2,-,-,16,9
29,3,6,0,33,0,27,4,6,0,16,1
25,5,2,1,32,0,28,0,-,-,15,3
34,2,7,0,27,0,33,0,8,0,19,1
29,3,4,1,36,0,36,0,4,1,16,4
28,2,5,1,26,0,26,2,6,1,17,6
20,0,5,0,34,1,35,1,5,1,11,5
29,1,7,0,24,0,29,3,6,0,13,1
23,2,8,0,35,0,35,0,8,0,19,0
21,0,3,5,22,1,39,0,3,5,15,0
33,0,5,1,32,1,26,0,4,4,19,1
31,1,3,2,36,0,34,0,3,3,19,0
27,0,6,0,25,0,40,0,6,0,15,0
22,0,5,0,17,1,36,0,6,0,17,0
28,1,7,0,32,1,19,0,5,0,15,2
30,2,7,0,33,0,37,0,8,0,16,3
33,0,6,0,37,0,30,0,6,2,15,2
30,0,2,1,26,0,32,0,5,3,17,1
24,0,4,0,28,0,33,0,4,1,18,0
33,1,6,0,31,0,30,0,7,0,22,0
38,2,5,1,47,0,44,0,5,1,17,3
31,2,6,0,35,0,29,0,8,0,19,1
32,1,0,6,38,1,36,0,7,0,19,3
34,0,2,1,26,0,34,0,3,2,18,2
9,1,3,1,28,0,18,0,6,2,15,0
26,0,7,0,27,0,30,0,7,0,17,0
38,0,6,0,44,0,35,0,8,0,21,2
31,1,7,0,40,0,47,0,6,1,18,2
23,1,6,0,25,1,30,1,6,1,13,2
30,0,3,5,-,-,29,0,2,6,10,6
12,2,6,0,28,0,15,0,6,0,12,2
19,0,8,0,20,0,36,0,8,0,16,2
29,2,8,1,29,0,36,0,8,1,18,0
19,0,5,0,27,0,24,0,5,0,16,2
18,2,0,3,23,0,21,0,3,0,10,4
29,0,6,0,32,0,34,0,7,0,14,1
29,3,6,2,34,0,33,1,5,3,18,2
27,0,7,2,25,0,24,0,8,3,17,1
34,0,5,1,34,0,24,0,5,1,18,0
25,0,4,1,34,0,31,1,8,1,19,1
26,1,4,0,31,0,28,0,6,4,15,2
21,0,1,0,12,0,14,0,2,0,11,1
32,6,5,0,38,0,28,0,5,0,22,1
20,1,5,0,29,0,21,0,4,0,17,3
24,1,8,0,32,0,22,0,8,1,14,1
19,0,5,4,31,0,31,0,6,3,19,3
26,1,2,1,23,0,32,0,6,1,13,1
24,2,3,0,30,0,32,0,3,0,14,3
18,2,1,0,17,0,30,0,2,1,14,1
35,5,6,0,39,0,36,0,5,0,14,9
24,1,3,0,20,0,29,0,4,2,13,1
26,3,6,2,32,1,35,1,7,2,18,3
22,3,6,0,25,1,17,0,5,0,12,0
32,1,3,5,30,0,43,0,2,5,20,3
35,0,8,0,33,0,30,0,8,0,16,0
22,0,0,0,14,1,24,0,4,4,13,3
22,0,6,1,23,0,36,0,6,2,14,0
31,0,7,0,27,0,35,0,5,0,8,10
27,0,5,0,27,0,19,1,5,0,14,1
21,1,no,no,no,no,25,2,8,11,9,8
17,1,2,1,no,no,13,0,1,1,8,3
23,2,7,1,34,0,24,0,5,0,17,3
35,1,5,2,34,1,34,0,5,1,18,4
39,1,7,0,36,0,39,0,7,0,16,0
26,2,2,0,26,0,25,0,4,0,8,3
9,0,8,0,29,2,24,0,5,1,11,6
21,0,6,1,33,0,23,0,7,0,17,0
14,2,4,3,22,0,24,0,6,0,17,2
27,3,no,no,19,1,33,0,2,0,10,4
26,0,1,1,12,1,19,0,3,1,10,2
28,12,4,4,29,1,29,0,4,4,12,1
24,2,2,1,27,0,22,0,4,2,14,1
21,1,4,11,31,0,22,0,4,11,10,2
13,4,4,1,10,0,20,2,5,2,17,0
22,18,4,4,30,1,35,1,3,5,no,no
12,0,1,2,no,no,14,0,4,4,no,no
27,2,6,0,32,0,32,2,4,0,15,7
24,3,6,1,no,no,25,0,4,2,12,7
18,0,no,no,20,0,22,0,4,0,8,2
17,0,3,0,no,no,22,0,3,6,no,no
12,0,0,0,15,0,29,0,1,0,8,3
23,2,5,0,31,0,25,0,5,0,12,0
12,1,1,0,13,0,18,0,1,1,8,0
19,2,8,0,30,0,44,1,7,0,16,6
20,4,3,4,no,no,14,2,2,1,no,no
22,0,7,0,24,1,21,1,7,0,13,3
25,0,6,0,27,0,36,0,6,0,10,1
19,1,6,0,24,1,17,0,6,1,8,1
28,0,6,0,32,0,43,0,6,1,12,1
18,0,8,1,18,0,20,0,8,2,14,0
5,5,3,0,18,0,7,2,3,2,5,10
7,5,3,0,21,0,10,1,2,0,3,4
12,0,5,1,33,2,18,1,6,2,4,10
27,0,4,0,29,1,26,0,3,0,13,1
10,0,no,no,no,no,9,0,2,0,no,no
20,0,7,1,22,0,33,1,6,0,14,2
27,0,6,0,27,0,44,0,6,3,18,2
20,0,8,0,39,1,24,0,8,0,18,0
24,1,5,0,26,0,46,2,4,0,17,1
20,0,4,1,23,0,22,0,6,2,no,no
12,0,no,no,no,no,33,0,no,no,no,no
18,0,1,0,19,1,23,0,0,1,12,1
20,0,4,0,24,0,50,0,5,2,16,3
19,1,2,1,no,no,28,1,4,1,no,no
25,1,5,0,25,1,25,0,5,0,10,3
25,2,6,0,20,0,37,0,6,0,20,0
17,0,8,1,30,0,37,0,7,1,17,1
22,3,7,0,29,3,36,1,7,0,16,3
29,2,7,0,34,1,30,0,6,0,18,1
24,1,6,1,23,0,36,0,7,2,14,1
28,1,7,1,25,0,56,0,7,0,16,2
26,2,3,0,36,0,42,0,6,0,16,8
28,1,8,1,17,0,47,0,7,1,18,1
17,2,3,0,10,0,9,0,4,2,7,3
25,0,4,4,30,0,36,0,4,4,11,8
21,1,4,4,26,1,28,1,5,3,15,3
20,3,6,0,23,0,31,1,6,0,13,2
11,2,8,0,26,1,25,0,7,0,12,4
23,0,6,0,30,0,48,0,7,0,17,2
12,16,7,0,31,0,20,0,7,3,12,3
19,0,7,2,22,0,20,0,7,2,14,1
29,4,7,2,34,1,87,0,7,2,16,3
28,0,8,0,34,0,48,0,8,2,16,3
21,1,7,0,25,0,32,0,7,0,12,1
16,1,6,0,no,no,35,0,5,0,13,0
21,0,2,6,26,1,31,1,2,3,14,3
11,3,4,4,8,8,38,1,4,3,12,1
19,2,5,2,30,0,24,0,8,0,14,4
17,1,7,1,20,0,82,0,6,1,15,1
23,0,4,0,21,0,62,0,7,0,7,3
24,1,5,1,43,1,32,0,5,1,17,0
15,1,5,0,15,1,no,no,6,0,13,1
22,1,7,0,35,0,33,0,7,0,10,6
21,0,7,2,26,0,32,0,2,1,14,1
31,6,3,7,29,0,50,0,6,1,2,11
16,3,6,1,21,1,31,0,7,0,14,1
24,4,5,0,31,0,88,1,6,0,14,2
32,2,6,0,29,2,36,0,6,0,15,0
20,1,6,1,31,0,29,0,7,0,13,2
23,0,8,0,no,no,35,0,7,0,12,1
20,2,3,5,28,0,39,0,4,4,15,4
23,2,6,0,28,2,15,0,7,0,13,4
15,2,8,1,37,3,56,0,8,1,12,4
19,1,6,1,32,0,64,0,7,1,16,1
17,0,5,1,22,0,48,0,5,1,15,2
19,3,7,0,30,1,32,0,6,0,15,1
16,1,8,2,no,no,30,0,8,3,18,2
23,3,6,0,29,0,51,0,6,0,18,0
28,1,8,0,20,0,37,0,8,0,14,2
26,0,6,0,33,0,47,1,6,0,14,1
21,4,7,0,35,1,38,0,7,1,16,1
25,0,4,4,35,1,28,2,7,9,13,1
19,1,4,0,29,1,41,0,4,0,11,5
19,1,6,2,24,1,32,1,6,4,13,1
12,1,7,1,31,0,26,0,7,1,10,3
18,3,7,1,29,0,29,0,6,0,16,2
30,0,4,0,20,0,32,0,4,0,15,0
18,2,7,0,34,0,34,0,5,2,16,0
24,4,7,0,19,0,50,0,6,2,13,2
9,1,3,0,21,0,19,0,8,6,14,1
14,2,5,0,26,1,33,1,5,0,14,0
19,1,6,0,43,1,40,0,7,0,17,2
18,2,7,0,33,0,34,0,7,0,15,0
26,1,5,3,11,4,40,0,5,3,18,1
25,2,6,0,26,0,29,0,7,0,13,3
13,1,7,0,23,0,14,0,7,0,13,1
19,1,8,2,27,0,32,0,5,2,8,13
18,2,7,3,25,0,22,0,8,1,4,8
19,0,6,3,30,1,28,0,7,3,9,1
24,1,5,0,23,0,21,0,5,0,9,9
14,1,5,0,32,0,22,1,5,0,11,4
24,0,6,0,35,0,37,0,6,0,17,2
1,1,3,0,34,0,-,-,3,0,15,0
36,0,6,0,32,0,33,0,5,0,16,2
18,4,8,1,41,1,24,1,7,0,20,1
10,10,7,0,28,1,28,1,6,0,11,3
30,1,8,0,44,2,41,1,7,0,15,6
20,2,6,0,27,0,24,0,8,0,16,0
13,1,7,2,30,0,26,0,6,3,17,1
19,1,7,1,30,0,32,0,8,0,20,0
-,-,7,0,30,0,43,0,7,0,16,6
23,0,6,3,33,0,31,1,5,2,14,4
7,2,7,0,26,0,19,0,7,0,14,1
24,2,8,0,31,0,33,0,7,0,17,0
27,2,3,0,20,0,12,4,6,6,9,1
25,0,7,0,40,0,36,0,7,0,20,1
15,5,8,0,18,1,18,0,6,0,12,0
1,0,5,0,19,0,22,0,5,0,11,0
40,0,7,0,41,1,36,0,6,0,22,1
7,2,4,1,19,0,11,0,4,1,11,1
25,5,7,0,36,0,33,0,8,0,16,4
18,3,7,9,35,0,42,0,8,8,16,3
25,0,5,4,28,0,34,0,6,4,13,0
26,1,7,0,37,0,28,1,8,0,16,1
20,2,7,1,36,1,35,0,7,4,18,3
10,1,8,0,24,1,26,0,8,0,12,1
20,1,6,1,33,0,29,0,8,0,15,2
16,1,6,0,21,0,26,0,3,2,14,1
16,0,7,0,30,0,21,0,7,0,12,2
20,1,8,1,35,1,34,2,8,1,14,4
