40,1,6,0,7,1,4,4,40,0,69,0,6,0,6,1,3,4,22,2,35,2
21,0,9,1,7,0,3,4,37,0,73,0,8,2,6,1,4,5,22,1,29,0
30,0,9,3,10,0,6,1,45,0,93,0,5,2,10,0,5,0,22,1,35,2
37,0,8,0,7,0,4,3,53,4,78,0,7,1,5,0,2,2,14,6,35,0
25,1,9,0,9,1,5,2,42,1,45,2,8,1,8,1,2,3,19,2,22,1
49,1,4,3,9,0,5,3,46,1,83,0,3,5,8,0,5,2,18,3,33,2
14,0,10,1,8,1,6,5,41,2,41,0,8,1,8,1,2,9,20,3,22,1
33,0,8,1,9,1,3,7,39,2,73,0,9,1,8,0,4,2,23,2,37,2
34,0,8,0,7,1,7,3,55,2,62,3,8,0,8,2,3,5,16,11,23,3
29,1,6,1,4,3,5,5,41,0,40,0,6,2,4,3,4,4,20,1,20,1
29,3,7,0,5,3,4,2,39,0,52,0,7,2,4,5,3,1,23,1,28,0
26,1,6,2,3,2,3,6,31,0,52,0,6,3,3,0,3,4,16,1,28,0
30,0,10,0,9,0,4,2,44,2,80,0,9,0,8,0,3,2,22,1,37,1
34,1,7,1,6,3,4,5,37,0,58,0,5,1,3,3,3,4,16,6,24,1
4,7,6,0,2,3,4,0,35,0,32,0,4,0,3,5,4,3,15,4,20,3
20,1,9,0,5,1,4,1,39,2,44,0,6,0,4,1,2,2,13,14,25,0
30,0,10,0,3,1,4,5,37,0,53,0,8,1,7,1,4,5,20,1,31,0
37,0,8,0,4,0,7,3,43,1,54,0,8,0,6,1,5,4,23,1,34,1
9,4,4,0,8,0,4,0,33,1,60,0,7,0,5,0,3,2,13,1,21,10
29,0,10,0,7,4,5,5,49,0,86,0,8,2,7,2,5,5,24,4,39,1
32,1,5,0,8,0,3,4,39,0,49,0,4,3,6,0,1,3,20,6,27,1
11,3,7,1,7,0,5,3,31,2,27,8,5,4,6,2,4,3,8,21,0,37
23,0,10,1,1,0,1,4,38,0,25,1,9,3,9,2,3,3,22,1,20,3
28,0,9,0,10,0,7,3,33,0,72,0,7,1,10,0,2,3,18,1,37,0
24,1,10,0,5,0,5,4,33,0,47,0,10,0,6,0,5,5,20,1,31,0
44,0,10,0,8,0,7,3,40,2,74,0,10,1,7,1,4,7,24,0,37,0
18,1,10,0,9,1,4,6,35,0,46,0,9,1,8,2,3,7,21,1,30,0
25,1,7,1,7,1,2,4,36,1,51,0,6,4,7,3,3,6,21,1,25,0
27,0,9,1,4,6,4,5,41,0,43,0,8,2,3,7,4,5,22,5,14,5
22,1,10,0,7,1,5,4,34,1,65,0,8,1,6,4,3,7,25,1,33,1
38,1,10,0,4,3,5,4,46,1,66,1,10,0,5,4,6,4,-,-,34,2
40,0,9,1,8,0,3,5,45,4,78,0,7,2,8,0,3,5,24,1,38,1
22,1,8,0,2,0,4,5,35,1,36,0,8,2,6,3,6,4,18,1,37,1
26,0,9,1,9,0,5,4,33,0,44,0,7,3,3,6,17,3,17,3,34,1
27,0,9,0,6,3,5,4,40,0,55,0,6,4,7,2,3,7,21,4,25,2
23,4,10,0,6,1,6,2,42,2,70,0,7,1,8,1,4,2,17,2,26,1
22,2,9,1,5,5,7,3,37,1,50,0,7,3,5,4,3,6,21,5,25,2
33,0,9,4,8,1,4,9,41,3,67,0,5,7,8,3,3,8,22,5,36,3
35,0,9,1,4,2,6,4,39,3,68,0,8,2,5,4,7,3,20,4,29,2
22,1,7,2,8,1,3,6,23,0,56,0,7,1,7,1,5,3,17,4,31,0
19,0,8,1,7,4,4,6,35,2,60,0,6,4,4,5,5,4,25,5,29,1
14,0,0,0,8,1,2,5,35,0,45,0,9,2,6,2,4,4,15,3,15,7
28,1,7,2,10,0,4,2,21,2,44,0,7,2,9,1,5,5,17,3,25,1
19,1,9,1,7,2,5,2,32,0,62,0,8,2,7,0,4,2,20,2,38,1
25,1,4,1,8,0,4,3,38,0,51,0,5,4,7,0,5,2,21,4,27,3
15,3,9,0,5,1,3,3,37,1,33,1,4,1,3,1,1,2,15,5,22,1
27,1,7,2,7,3,5,3,44,1,61,0,8,2,6,3,5,4,21,1,31,1
29,1,7,2,9,1,5,3,37,0,97,0,4,2,5,1,4,1,19,1,38,0
25,1,6,0,4,1,3,3,37,1,40,0,6,2,4,1,4,5,18,3,21,0
33,0,7,3,7,0,4,6,45,4,59,0,8,2,7,1,6,2,25,1,29,2
21,1,9,1,10,0,5,2,37,0,41,0,7,2,10,0,2,2,22,1,30,0
35,0,10,0,10,0,3,7,40,0,69,0,9,0,9,0,0,1,20,1,35,1
27,1,5,1,6,3,4,6,35,0,33,0,4,3,6,2,3,7,18,1,23,0
11,1,0,0,0,0,0,0,9,0,26,0,3,3,0,0,0,0,11,1,4,0
25,0,10,0,7,2,5,5,35,0,56,0,9,2,7,3,6,6,23,1,33,1
37,0,8,1,10,3,7,4,35,1,64,0,8,3,8,2,2,4,20,2,35,3
26,2,7,1,5,4,3,7,37,3,51,0,6,5,3,6,5,4,17,3,17,2
18,0,9,1,9,1,7,3,37,0,46,0,10,1,9,0,5,1,17,1,23,1
25,3,8,2,5,6,5,5,35,0,48,0,3,5,4,1,3,7,23,3,24,0
29,0,8,3,10,1,3,9,37,0,50,0,8,4,10,0,5,8,20,1,28,0
17,0,3,1,6,4,7,5,36,0,47,1,4,3,5,5,5,5,4,26,23,4
7,2,3,0,6,1,6,4,13,1,33,0,4,1,5,1,2,9,15,3,6,2
17,0,8,0,8,1,4,9,30,0,34,0,9,1,7,1,5,7,15,0,14,1
15,2,10,0,6,4,6,4,27,0,40,0,8,2,7,4,4,6,-,-,18,1
24,0,6,0,8,1,3,4,32,0,38,2,3,0,5,1,2,4,19,0,19,2
17,2,10,1,9,0,3,2,35,0,52,0,5,3,8,0,4,2,20,2,23,2
26,0,9,1,9,1,7,2,33,0,64,0,8,2,9,0,4,6,22,0,32,2
21,3,10,0,9,1,5,4,38,0,40,0,9,0,6,1,5,5,19,1,22,0
16,1,8,1,5,1,2,5,31,0,38,3,6,3,5,3,3,6,19,0,23,2
9,3,9,0,7,0,1,0,30,0,22,0,8,0,9,0,2,0,11,1,10,1
20,0,9,0,6,1,2,6,31,0,62,0,8,0,5,1,3,3,20,0,31,0
25,2,6,1,6,2,3,2,37,0,54,0,2,1,4,1,2,3,16,1,19,5
18,0,9,1,7,4,5,4,-,-,70,0,8,2,7,3,3,6,16,1,22,6
19,0,9,6,8,5,5,5,31,0,40,0,8,6,8,7,4,8,17,0,19,1
22,0,7,0,4,2,4,1,20,0,67,0,5,0,3,2,1,6,18,3,22,1
15,1,7,0,7,2,7,5,34,1,38,0,5,0,6,1,5,6,18,1,24,1
23,3,8,2,4,2,4,3,12,1,30,0,5,3,2,1,2,2,14,4,12,4
25,1,5,1,7,2,2,5,32,6,50,0,3,3,8,1,1,7,20,2,25,1
23,2,7,4,7,3,5,6,27,0,46,0,7,5,7,3,3,6,17,3,21,3
13,1,8,1,6,0,3,3,30,0,36,0,9,1,6,0,4,5,14,2,18,3
18,0,10,0,8,1,6,3,36,1,49,0,10,0,8,1,2,7,21,0,23,0
26,2,8,0,10,0,3,4,32,2,49,0,7,1,9,0,3,3,18,0,21,2
18,0,7,2,7,3,4,6,40,1,37,0,7,3,6,3,4,8,19,2,25,0
25,1,7,2,8,2,5,7,47,0,41,0,7,3,9,2,4,7,20,1,22,1
24,0,9,0,8,0,6,1,33,0,61,0,9,1,7,1,6,2,20,0,27,0
29,0,10,0,9,0,6,4,39,0,48,0,8,1,5,3,5,5,21,0,26,2
30,0,7,1,8,2,5,6,36,1,56,0,8,7,7,2,3,8,20,1,29,0
25,2,7,1,4,1,3,5,38,0,36,0,6,1,3,0,3,1,15,9,15,4
31,0,6,0,10,0,3,6,43,1,62,0,7,2,10,0,4,9,5,25,34,2
15,6,6,0,8,0,5,4,38,1,40,2,4,4,6,1,5,7,21,4,18,4
31,0,9,1,5,4,6,4,40,0,48,0,8,2,7,3,5,5,21,0,28,1
23,3,8,1,6,3,3,4,39,0,43,0,7,2,7,2,3,6,20,3,20,2
35,0,7,0,8,0,2,3,38,0,46,0,8,2,8,0,4,4,23,1,26,0
10,3,9,0,3,1,2,5,25,2,35,0,9,0,5,1,1,6,14,2,16,1
27,1,7,1,5,0,2,2,34,1,50,1,6,1,5,1,2,2,21,1,18,1
10,0,4,2,4,1,3,6,33,0,43,0,3,4,4,4,1,9,-,-,15,4
17,2,7,2,3,4,5,4,32,1,34,3,8,5,6,7,5,9,7,23,14,19
1,0,3,1,3,2,5,1,30,0,41,0,1,4,6,2,5,3,16,2,17,4
3,0,1,0,1,2,2,4,13,2,36,0,3,5,2,4,4,6,13,3,9,6
26,0,10,0,5,1,2,6,34,1,54,0,9,1,6,4,0,0,17,0,21,1
34,0,9,0,7,3,6,1,34,1,67,0,9,1,6,1,4,4,19,1,26,0
19,2,6,0,6,0,3,0,33,0,46,0,6,0,5,1,3,0,21,0,27,0
18,1,7,1,4,0,3,3,38,2,40,0,8,1,5,1,4,2,19,2,24,1
26,0,7,0,6,0,3,5,41,0,59,0,7,0,5,1,3,5,20,4,26,1
1,0,8,1,10,1,5,5,39,0,47,0,9,2,10,2,4,7,9,13,23,4
21,0,10,0,7,3,7,3,44,0,48,0,8,2,7,3,7,3,23,1,24,3
21,1,7,0,5,0,4,0,37,1,46,0,7,0,4,0,4,1,16,0,9,0
30,0,8,2,5,6,7,7,33,1,55,0,5,5,4,5,4,9,17,8,24,6
22,3,6,1,5,1,6,4,41,3,46,0,5,2,3,1,4,2,19,2,4,2
22,2,9,1,9,0,4,5,36,0,38,0,9,1,9,1,3,7,19,2,15,4
31,0,10,0,4,5,2,7,38,1,40,0,10,0,5,5,5,3,20,0,25,0
18,0,9,0,8,0,4,3,33,0,51,0,8,1,7,2,3,3,14,3,22,0
12,1,8,2,8,1,7,8,35,0,30,0,7,7,8,4,7,8,17,3,5,1
18,1,8,0,7,1,5,5,48,2,68,4,7,1,5,1,5,9,13,17,17,20
28,2,9,0,4,2,5,4,42,0,45,0,5,6,3,2,2,6,20,1,6,2
24,0,8,1,7,1,5,3,41,0,65,1,6,2,7,1,4,3,23,0,34,3
20,0,10,0,6,2,5,5,45,0,68,1,9,3,5,1,2,5,20,4,21,5
15,1,8,0,7,0,6,1,39,2,57,0,8,2,6,0,3,3,23,1,29,2
31,0,10,0,7,0,6,1,41,1,61,0,10,0,8,0,1,3,21,4,34,1
24,0,8,2,10,0,7,2,48,0,79,0,8,2,9,1,4,5,23,1,30,1
26,0,9,0,8,0,5,2,45,0,48,0,7,0,8,1,5,4,19,5,16,0
14,1,7,1,6,2,5,3,39,1,48,0,5,2,3,2,2,2,19,0,16,0
14,1,6,4,6,4,5,5,36,2,54,0,5,5,6,4,5,5,20,1,27,0
19,0,6,1,8,0,6,0,37,0,53,0,7,3,8,0,5,1,21,2,16,0
16,3,7,3,3,4,6,3,23,0,42,1,7,4,3,4,5,12,16,8,22,3
28,0,10,0,9,1,8,1,40,0,67,0,7,3,3,2,no,no,23,2,35,0
25,0,7,0,7,0,5,0,47,0,59,0,7,2,6,0,5,4,20,4,23,1
39,1,6,4,4,0,4,2,37,3,70,0,4,2,3,1,4,4,20,5,35,2
19,1,10,0,9,0,4,2,44,0,80,0,9,0,9,0,3,4,22,2,22,1
17,1,9,0,5,0,2,2,35,0,44,0,8,1,5,1,0,2,19,3,16,4
12,0,10,0,9,1,6,4,39,1,46,0,9,1,9,1,4,6,21,2,22,2
11,0,6,0,0,0,1,1,31,0,20,0,6,0,5,1,3,4,11,2,4,2
14,0,6,1,4,1,5,1,35,0,55,0,6,4,2,3,5,3,16,7,17,4
17,2,6,2,5,0,3,3,35,2,47,1,4,2,5,0,6,5,20,1,22,3
25,1,10,0,7,3,5,5,41,0,53,0,9,0,7,4,4,6,23,0,26,0
32,0,9,3,9,1,7,3,41,0,46,0,8,2,8,2,5,4,23,0,28,2
13,0,8,1,8,0,4,2,36,0,66,0,6,0,8,0,1,1,16,0,31,0
13,2,7,4,9,3,4,4,33,0,53,0,6,4,8,6,4,8,19,0,27,1
19,1,9,1,7,0,6,1,38,1,71,1,8,2,7,3,4,6,24,1,30,1
17,2,6,2,9,0,7,3,32,1,55,0,7,3,9,1,3,7,24,0,20,4
27,1,9,0,5,1,4,3,33,2,53,0,10,0,4,1,3,4,16,5,20,3
22,1,7,2,5,1,5,1,37,1,48,0,7,4,3,0,5,3,19,4,18,4
26,1,9,3,9,3,7,4,43,0,81,0,7,7,9,5,4,7,25,5,40,1
21,1,6,2,8,1,3,3,36,1,48,1,6,3,5,2,3,4,16,1,19,4
24,2,2,1,5,2,3,4,40,2,59,1,2,6,5,7,3,7,3,27,23,3
24,0,9,1,9,1,10,0,48,1,96,0,9,1,10,0,7,3,25,1,43,1
18,0,10,1,7,0,7,2,35,0,71,0,7,2,6,1,6,4,19,0,29,3
22,1,9,0,4,2,6,2,33,1,43,0,9,0,4,4,5,3,22,1,18,1
25,1,7,0,3,2,7,3,41,2,62,0,5,3,5,2,3,5,18,5,25,5
20,1,7,0,3,1,1,3,39,0,67,0,8,4,5,2,1,5,17,6,22,4
32,0,7,0,6,2,5,1,49,3,41,3,6,0,7,1,4,1,20,10,21,3
19,1,7,1,6,0,5,1,30,0,53,1,8,1,4,4,2,6,20,2,19,2
23,0,6,0,7,1,9,0,38,0,98,0,5,1,5,1,4,5,19,1,43,2
22,0,9,1,8,0,6,3,42,2,55,0,9,0,7,3,4,4,22,1,21,2
14,1,9,1,9,2,5,2,43,0,52,0,8,2,9,3,4,4,22,0,24,1
27,0,9,0,9,0,5,2,36,1,58,0,8,1,9,0,4,3,17,2,23,5
19,1,5,1,7,1,7,2,38,0,63,0,6,4,8,2,3,4,21,3,27,0
26,0,10,0,7,0,5,1,33,1,61,0,9,1,7,3,1,0,22,1,27,1
27,0,8,0,7,0,7,7,35,0,57,0,8,1,7,3,8,6,21,2,27,1
20,0,5,0,5,2,5,1,39,0,69,0,6,2,5,1,4,3,22,2,46,2
25,0,8,8,6,1,5,5,43,0,74,0,6,5,6,1,5,5,18,8,29,4
21,0,10,0,10,0,6,2,48,0,54,0,10,3,10,1,8,1,19,5,22,1
23,1,9,0,7,0,8,0,37,0,60,1,8,0,6,0,4,4,14,1,23,0
23,1,6,0,5,1,2,1,38,2,59,1,6,1,4,4,2,0,22,8,25,4
34,0,9,1,8,2,10,0,41,2,85,0,8,1,8,2,9,1,21,1,40,0
15,0,7,0,10,1,3,2,21,0,21,0,7,0,5,2,4,0,15,0,12,1
43,2,10,0,10,0,9,1,58,2,58,0,8,1,9,1,5,3,24,2,31,3
25,1,10,1,10,2,6,7,34,0,51,2,10,2,8,3,5,10,19,2,24,1
31,1,10,0,10,0,4,4,44,0,70,0,10,0,10,0,10,0,18,1,34,0
26,1,10,0,9,1,9,1,49,0,50,1,10,1,9,1,2,5,20,1,26,3
23,0,10,0,9,0,8,0,37,0,45,1,7,0,8,1,3,3,21,0,21,0
23,1,5,2,8,1,7,3,40,1,53,0,6,4,8,2,3,5,17,3,18,2
46,1,10,0,9,1,6,5,47,2,58,0,8,2,10,1,5,3,23,0,30,0
18,2,9,4,4,10,6,9,33,0,35,1,6,9,7,6,5,10,20,5,16,3
30,0,10,0,7,3,8,1,39,1,55,0,8,0,6,3,5,3,20,2,29,1
7,1,7,1,8,0,10,4,25,0,19,0,7,2,7,1,8,8,1,8,6,1
11,3,6,0,7,1,5,8,35,2,30,0,4,1,7,3,4,6,23,2,10,2
31,1,9,0,9,1,6,2,42,0,56,0,8,2,9,3,6,6,21,0,30,0
13,9,9,0,10,0,6,3,34,0,33,0,8,2,9,1,3,8,22,2,18,0
33,0,NA,NA,NA,NA,NA,NA,36,0,65,0,NA,NA,NA,NA,NA,NA,22,0,33,1
42,0,10,0,9,0,9,1,42,1,73,0,10,0,8,0,7,1,21,1,32,0
33,1,8,4,9,4,6,10,44,0,70,0,7,8,10,6,6,9,21,3,28,0
26,2,7,0,6,2,5,1,36,0,51,0,7,1,5,5,4,5,19,1,23,3
20,0,9,1,10,0,5,1,32,2,41,0,9,2,10,0,3,2,16,1,20,2
29,0,1,0,7,2,7,0,NA,NA,74,0,5,0,6,0,3,0,10,0,28,0
32,0,10,0,9,1,5,5,45,1,73,0,9,1,9,1,3,6,23,2,34,3
26,1,8,0,8,1,3,5,33,0,51,1,6,1,7,2,4,1,21,0,24,2
40,1,10,1,8,0,9,0,40,1,56,0,9,0,7,0,5,4,20,5,26,1
20,0,8,0,10,1,7,6,38,2,48,0,8,0,9,1,7,6,20,2,26,1
37,1,10,0,9,0,5,4,43,2,56,3,9,0,7,0,2,5,23,4,32,2
26,0,9,0,10,0,10,1,39,1,55,0,9,0,10,0,5,2,17,3,22,5
27,1,10,2,10,1,9,1,40,2,73,0,8,2,9,3,7,4,23,1,30,4
23,2,9,1,10,0,6,4,37,4,62,0,8,0,10,0,5,5,21,3,29,1
23,2,8,2,9,1,8,2,30,0,58,1,8,1,8,0,4,5,19,1,33,2
20,0,10,0,10,0,8,2,32,1,48,0,10,0,10,0,5,5,17,0,27,1
27,2,10,0,8,2,7,0,48,0,45,0,8,1,8,1,5,3,22,2,27,0
31,0,10,0,10,0,10,1,38,2,57,0,9,1,7,3,6,4,19,2,31,0
44,1,10,0,9,1,6,4,50,0,76,1,9,1,7,2,4,6,25,3,23,1
34,0,10,2,9,1,8,2,45,0,72,0,9,1,9,0,7,7,21,3,29,2
33,0,9,0,10,0,8,2,40,0,77,0,9,0,9,2,5,3,19,1,27,2
33,0,10,0,10,0,9,0,47,0,64,0,9,1,10,1,4,1,20,1,34,0
41,2,10,0,10,0,5,2,53,0,72,0,9,1,9,0,4,2,25,0,34,1
17,0,8,0,5,1,5,1,33,1,39,0,9,1,6,1,5,6,17,1,18,1
34,0,9,3,9,0,9,1,44,0,59,0,9,1,8,1,5,7,22,0,27,0
20,0,10,0,10,0,9,0,41,0,55,0,9,0,9,0,6,1,20,2,29,0
35,0,6,3,9,2,7,2,32,0,70,0,6,5,7,2,6,4,16,5,34,1
19,3,9,1,8,0,6,4,37,3,69,0,8,2,6,0,4,8,19,2,31,2
39,0,10,0,9,1,9,0,36,1,78,0,10,0,8,2,8,2,18,1,36,0
30,1,8,1,10,0,6,1,47,1,115,2,4,2,10,2,4,4,25,1,37,4
27,0,10,0,8,0,6,4,36,2,49,0,10,2,7,0,6,4,0,16,29,0
26,2,7,1,5,3,6,2,41,3,72,0,7,2,9,0,4,3,18,0,28,2
27,0,10,0,10,0,9,0,37,1,83,0,9,0,10,0,9,1,19,0,34,1
18,0,7,0,9,0,9,0,35,0,49,0,7,1,9,0,10,1,18,0,25,0
17,1,9,0,9,1,5,6,39,2,57,3,9,1,9,2,2,7,17,1,16,4
26,0,10,0,8,2,4,2,49,0,61,0,8,2,8,4,5,3,24,2,29,0
24,2,10,2,8,1,8,2,37,3,47,0,8,2,8,2,7,3,20,1,22,1
36,1,9,1,6,5,5,5,44,3,55,1,9,3,7,5,3,9,23,3,34,0
34,0,9,1,4,5,7,2,39,2,38,1,7,3,4,6,5,4,17,8,18,2
37,1,10,0,5,1,7,3,43,2,64,0,9,1,5,1,7,2,19,3,27,0
26,3,7,0,7,1,4,2,43,0,46,0,5,0,7,0,4,2,19,3,18,2
19,0,10,0,9,0,3,2,30,0,37,0,7,0,8,0,2,3,18,1,22,1
28,1,9,1,8,1,3,4,32,0,49,0,9,1,8,2,2,3,18,1,24,0
20,0,10,0,7,0,7,1,38,1,66,0,9,0,8,0,6,2,22,1,36,1
19,1,8,3,5,3,4,1,30,0,51,0,8,3,6,0,3,1,18,1,22,1
27,0,7,0,6,1,4,4,41,2,71,0,6,0,6,0,5,5,24,1,35,0
25,1,10,0,8,0,3,2,43,1,40,0,7,1,7,0,3,2,18,2,21,0
31,0,10,0,8,1,7,2,40,1,75,0,9,1,9,1,6,5,22,1,35,2
25,1,10,0,8,0,4,4,39,1,43,0,9,1,7,3,4,6,17,3,23,1
24,2,6,10,9,1,3,2,40,0,66,1,6,2,7,2,4,2,20,8,23,3
15,0,8,2,8,1,5,6,36,3,48,0,7,7,7,2,4,9,17,1,16,1
29,1,10,0,9,1,5,0,50,0,60,0,10,0,8,1,6,2,23,2,30,0
25,2,9,0,8,0,4,2,42,0,57,0,7,0,6,0,4,3,19,5,27,0
33,0,10,0,9,1,5,2,41,0,63,0,8,2,9,2,3,6,24,1,35,1
26,0,10,0,6,2,3,4,43,1,57,0,10,1,7,3,2,5,17,2,28,0
22,1,9,1,5,2,4,4,30,0,36,0,8,1,6,4,5,1,18,1,16,0
29,0,10,0,7,4,6,7,43,1,70,0,8,3,8,3,5,7,23,2,31,1
27,0,9,1,7,1,3,4,40,0,48,0,7,3,6,1,5,5,19,5,22,1
36,1,7,5,7,2,4,4,41,0,62,0,4,5,5,6,5,4,21,6,31,3
