15,1,9,1,9,1,33,0,34,0,9,1,10,1,18,1
22,0,8,0,8,0,31,0,41,0,8,3,9,2,21,2
28,0,6,1,7,3,38,2,50,0,4,1,7,3,20,1
24,0,9,0,9,2,33,0,55,0,10,0,9,1,19,0
26,0,9,1,6,3,25,0,47,0,10,0,6,4,18,2
24,0,10,0,8,1,33,1,36,0,8,2,8,1,18,3
24,0,6,0,8,1,35,5,41,0,5,0,8,1,23,1
25,1,9,2,6,1,33,0,54,0,9,2,7,1,16,2
25,1,6,2,9,0,25,0,40,0,6,2,9,0,23,1
12,0,10,0,6,1,33,0,40,0,8,1,7,1,16,2
16,0,8,1,5,1,18,0,35,0,9,1,3,1,15,2
20,0,9,1,4,1,32,0,44,0,9,1,5,2,20,0
13,0,10,0,5,0,25,0,29,0,8,0,5,0,15,0
19,0,6,0,8,0,26,0,28,0,5,0,7,0,18,1
23,1,8,2,9,1,23,0,44,0,9,0,9,3,16,2
10,1,8,0,7,0,38,0,28,0,8,0,8,0,20,0
26,0,9,0,7,3,37,0,46,0,8,4,7,2,20,1
25,0,6,1,7,2,35,0,43,0,8,2,5,2,18,1
22,0,6,0,8,0,39,1,60,0,7,0,8,1,19,5
20,0,7,0,8,0,31,0,46,0,7,1,7,0,23,0
21,2,5,0,8,1,40,0,46,0,6,0,7,1,23,2
19,1,10,2,5,4,36,1,28,0,8,1,5,2,17,0
14,0,2,2,7,2,28,0,40,0,6,4,6,4,14,1
10,7,6,1,3,0,22,0,28,0,4,0,6,0,no,no
24,5,5,6,6,4,no,no,16,1,6,12,6,11,14,15
,,,,,,,,,,,,,,,
29,0,10,0,7,1,33,1,55,0,9,0,8,1,20,1
8,4,10,2,10,1,40,2,45,1,6,4,7,4,13,12
18,0,10,0,5,3,32,1,37,0,8,0,8,7,18,1
13,6,2,0,3,0,28,0,35,1,3,0,4,8,16,11
35,0,8,0,8,0,39,2,67,0,8,0,8,0,23,2
20,1,8,0,9,0,33,1,31,1,9,0,9,0,19,1
5,0,6,0,6,3,33,3,13,3,7,1,8,4,11,3
26,1,9,0,9,0,38,1,37,3,8,1,10,4,21,8
23,3,7,3,6,10,37,1,36,0,8,10,7,9,19,1
30,0,8,1,7,0,43,1,52,0,7,1,7,2,18,5
25,2,8,0,6,2,25,0,41,0,8,0,5,3,19,3
19,1,6,2,7,1,31,0,30,1,5,3,7,2,14,3
24,0,5,0,5,0,32,0,38,1,5,0,6,1,20,0
19,2,7,1,7,2,39,1,44,0,0,0,8,3,19,4
16,2,2,1,5,3,34,0,33,0,5,2,5,4,17,5
12,2,6,1,9,1,34,0,32,2,7,2,8,2,12,7
29,2,8,0,7,2,37,0,60,0,8,1,8,3,18,3
6,0,2,3,0,0,26,1,29,0,no,no,no,no,10,3
10,0,4,0,3,0,10,0,36,0,5,11,0,0,11,1
14,1,0,0,2,1,26,0,38,1,4,3,2,1,13,4
16,4,4,0,4,6,30,4,44,0,5,7,4,7,no,no
10,3,2,0,4,3,no,no,41,0,7,3,5,3,20,1
13,0,8,0,6,2,20,0,41,0,8,0,5,2,12,5
9,1,10,0,9,0,37,2,35,0,10,0,7,0,19,6
13,2,10,0,10,0,40,0,48,0,9,0,10,0,19,3
26,0,8,0,8,0,39,1,53,0,9,0,9,0,18,0
15,1,6,2,7,0,32,0,36,0,9,2,7,1,19,0
15,0,9,0,8,0,30,0,41,0,10,1,8,2,18,0
14,1,7,1,4,1,33,0,37,0,7,1,4,2,16,2
,,,,,,,,,,,,,,,
9,1,no,no,no,no,19,1,24,0,2,1,0,0,no,no
3,2,no,no,no,no,20,0,30,2,2,0,0,0,no,no
10,0,4,0,7,0,23,0,24,0,6,1,7,0,15,2
11,0,9,0,10,2,8,2,45,0,10,1,10,1,13,1
9,1,0,0,4,0,29,0,30,0,5,0,5,1,16,4
11,3,8,0,8,0,31,0,32,0,8,0,7,0,22,0
8,1,5,2,8,2,20,0,26,0,4,2,9,1,16,2
7,1,5,0,5,0,no,no,19,0,no,no,no,no,no,no
13,5,9,0,9,1,40,1,52,4,8,2,8,2,20,3
10,1,8,3,9,0,15,1,32,0,8,5,8,0,no,no
20,4,8,0,7,2,37,0,64,1,3,5,6,2,18,7
11,1,7,2,7,3,30,0,40,0,7,4,0,0,20,0
11,1,7,0,6,2,33,2,37,0,7,4,3,0,no,no
9,1,no,no,no,no,30,0,41,4,0,0,3,1,12,2
9,1,7,0,8,0,24,0,42,0,8,0,0,0,16,0
13,0,9,0,9,0,33,0,40,0,8,1,9,1,22,1
22,3,7,0,8,1,31,0,46,2,7,0,5,2,13,4
26,0,6,2,8,1,35,1,54,0,6,2,7,1,21,1
17,2,4,1,5,0,29,1,42,0,5,2,6,1,13,6
32,2,8,0,8,0,32,0,40,0,8,0,6,0,18,2
17,3,10,0,9,0,37,0,42,0,8,0,9,2,22,0
11,1,5,3,5,0,29,1,31,5,0,0,0,0,14,0
26,0,8,2,7,3,31,0,31,0,8,3,6,3,21,1
27,0,8,2,6,4,32,0,51,0,8,0,8,2,19,1
17,3,1,7,6,4,33,0,31,0,2,7,4,6,20,10
29,0,6,4,5,5,30,0,52,1,5,5,5,5,17,4
21,0,10,2,10,0,38,2,46,0,9,1,8,1,18,5
22,0,5,0,5,0,32,5,45,0,7,0,4,0,19,1
26,0,10,0,7,1,36,4,73,0,6,3,8,1,25,0
19,0,7,0,7,0,32,0,33,3,4,2,6,1,21,0
17,3,6,0,8,0,26,1,36,0,8,0,8,0,12,3
27,0,10,0,7,2,39,0,47,0,8,2,6,4,23,0
,,,,,,,,,,,,,,,
21,0,6,0,7,0,30,0,40,0,7,1,7,0,20,0
19,0,4,5,5,1,30,0,34,0,6,4,5,3,18,2
26,0,9,0,9,2,34,0,50,0,9,1,8,4,19,0
18,2,8,0,8,2,31,0,48,0,7,3,7,5,21,1
20,0,10,0,6,4,30,0,36,0,10,0,8,2,17,1
23,3,9,0,9,0,37,4,52,0,10,0,9,0,21,2
9,3,5,0,7,3,25,0,26,0,5,0,5,5,no,no
8,0,0,0,2,3,8,1,81,1,0,0,0,0,8,20
19,1,10,0,10,0,36,1,33,0,10,0,10,0,18,0
21,1,8,0,9,0,39,2,49,0,8,0,9,1,21,0
20,0,10,0,5,5,32,0,34,0,7,3,6,4,14,0
26,2,9,0,10,0,40,0,53,0,9,0,10,0,23,3
11,1,10,0,7,0,30,1,24,0,10,0,6,0,no,no
24,1,7,2,9,2,30,0,59,0,7,2,7,5,15,0
17,0,10,0,8,2,30,1,46,0,9,1,9,0,19,1
16,1,8,0,9,0,33,0,55,0,8,0,9,0,18,2
18,0,10,0,4,5,27,0,36,0,9,3,4,6,10,10
19,1,10,0,10,0,30,0,38,0,9,0,10,0,19,1
9,0,10,0,5,1,37,0,45,0,7,0,6,1,18,0
16,0,9,0,9,0,no,no,50,0,9,0,8,0,14,4
24,0,4,0,10,1,30,0,42,0,3,0,8,2,19,2
15,1,10,0,7,1,28,0,40,0,10,0,10,2,7,2
13,1,7,3,5,5,31,2,25,0,8,2,7,3,16,4
12,1,4,5,4,6,30,0,24,0,6,3,4,6,no,no
23,0,8,5,7,0,32,0,42,0,9,4,8,0,19,1
15,2,5,0,4,1,31,0,40,0,6,0,4,1,15,2
29,0,8,2,9,1,39,0,38,0,9,2,8,2,19,0
14,1,10,0,6,4,37,1,36,0,7,1,7,3,21,0
22,0,10,0,9,0,36,0,39,0,10,0,7,0,21,0
24,1,10,0,7,3,32,0,49,0,8,2,5,5,16,0
22,2,6,0,8,0,41,0,36,0,4,0,9,0,21,0
22,1,9,0,6,1,33,0,48,0,7,0,7,0,16,4
21,0,6,1,9,0,40,0,51,0,7,0,9,0,21,3
,,,,,,,,,,,,,,,
18,0,1,8,6,2,no,no,54,0,3,7,6,3,15,5
18,0,10,0,6,3,33,0,64,0,8,3,8,2,18,3
13,0,10,0,6,2,31,0,42,0,8,2,8,1,19,0
14,0,10,0,8,3,38,0,44,0,9,1,8,6,17,1
12,0,9,1,8,0,37,0,67,0,8,1,8,0,19,3
16,0,10,0,6,1,49,0,143,1,9,1,4,5,18,4
19,0,10,0,8,0,30,1,44,0,10,0,8,0,23,0
20,0,10,0,8,2,25,1,31,0,10,0,7,2,16,4
24,0,9,0,9,0,38,0,61,0,9,0,9,0,21,1
12,0,8,0,10,0,33,0,41,0,9,1,10,0,16,1
26,0,10,0,8,3,42,0,46,0,0,0,0,0,15,5
15,0,10,0,7,4,40,0,44,0,9,1,8,5,14,2
24,0,10,0,8,0,29,0,60,0,7,4,7,4,15,1
17,0,10,0,5,3,41,0,54,0,10,1,7,3,19,1
20,0,10,0,10,0,30,0,40,0,9,0,8,1,13,1
28,0,9,1,6,0,23,0,36,0,8,1,6,0,11,3
16,1,8,1,9,0,37,1,36,0,6,2,10,0,21,1
15,1,8,0,6,4,36,0,51,0,4,2,4,2,19,2
21,1,9,1,8,0,41,0,60,0,9,1,7,0,19,3
8,0,10,0,9,1,28,0,54,0,9,1,9,1,19,1
9,1,2,0,2,2,10,0,30,0,0,0,0,0,no,no
22,0,8,3,9,1,38,0,51,0,7,5,7,1,17,6
16,1,6,0,5,2,27,0,42,0,5,0,6,1,12,2
26,1,10,0,5,4,31,0,60,0,8,0,8,4,13,10
14,0,9,2,10,0,39,0,40,0,8,2,9,1,16,1
22,1,9,1,7,5,37,0,41,0,7,6,8,2,19,5
13,0,10,0,10,0,34,0,31,0,10,0,10,0,17,0
18,0,10,0,10,0,38,0,52,0,9,2,10,0,17,3
19,0,8,0,8,0,41,0,41,0,8,1,7,1,24,0
18,0,8,1,8,6,34,0,35,1,8,1,7,5,no,no
15,0,10,0,8,2,33,0,32,0,10,0,7,3,15,0
,,,,,,,,,,,,,,,
19,0,8,0,8,0,31,2,34,0,7,1,8,0,19,0
16,0,8,1,8,0,41,1,52,0,9,1,8,1,23,0
20,0,6,1,8,0,32,0,40,0,4,1,8,1,18,1
24,0,9,1,8,2,35,0,43,0,9,2,7,3,23,0
16,0,10,0,7,0,37,2,32,1,10,3,9,1,19,1
19,1,10,0,10,0,32,0,38,0,8,1,8,1,17,1
21,1,7,0,8,0,40,0,41,0,7,0,8,0,21,0
13,1,7,0,5,1,30,0,27,0,6,0,5,1,16,2
19,0,9,1,5,2,38,0,36,0,10,2,3,3,21,1
19,0,7,1,5,0,33,0,60,0,8,2,4,0,18,0
15,1,8,4,8,1,37,1,39,0,6,5,6,5,18,2
8,0,6,0,5,1,33,1,31,1,6,0,5,2,16,1
20,0,8,0,7,0,32,0,35,1,8,0,6,0,18,0
20,1,7,0,6,0,31,0,45,0,7,1,6,0,19,0
15,0,7,2,8,2,27,0,46,0,7,5,8,2,17,2
13,0,6,1,6,2,26,0,34,0,7,0,6,2,19,0
12,0,8,1,7,7,33,0,52,0,9,4,7,9,20,3
,,,,,,,,,,,,,,,
20,0,5,1,5,2,33,0,36,0,4,1,4,0,17,2
24,0,7,0,7,1,40,0,28,0,7,0,6,2,19,3
22,0,6,0,6,1,37,1,23,2,6,2,6,1,18,2
9,0,6,0,7,1,26,1,35,0,7,0,5,3,14,2
26,0,9,5,7,6,38,1,43,1,10,5,6,6,19,0
30,1,10,0,9,1,33,1,42,1,9,0,9,1,17,1
24,1,9,0,6,2,35,0,46,0,7,0,5,2,16,2
23,3,9,0,8,0,38,0,47,0,9,0,8,0,21,2
19,1,8,0,9,0,33,0,36,0,7,0,8,0,21,0
22,1,9,0,9,0,33,0,46,0,9,0,9,0,15,0
24,2,9,1,4,3,34,1,46,1,7,0,2,3,17,2
20,0,9,0,8,1,17,1,34,0,9,0,7,1,18,2
17,2,9,0,10,0,32,0,30,0,9,2,10,1,19,1
22,0,10,0,9,0,34,0,36,0,9,0,9,0,15,1
25,1,6,0,7,2,36,0,40,0,7,0,7,1,21,1
24,1,9,1,6,1,36,0,51,0,8,1,6,1,23,0
20,1,8,2,6,4,31,1,24,1,8,2,6,4,20,0
26,2,10,0,8,0,31,0,42,3,8,0,6,1,20,2
20,0,0,0,7,3,39,1,45,1,4,9,9,14,21,0
31,2,9,0,9,0,34,2,43,0,9,1,9,0,13,0
28,1,7,0,7,3,32,3,40,4,6,1,7,4,22,1
28,0,8,0,6,2,33,2,35,2,8,2,8,2,20,1
22,1,9,0,8,1,38,0,40,0,9,1,10,4,17,1
26,2,7,0,8,1,39,1,63,0,9,1,9,1,21,3
17,0,6,5,2,0,34,1,44,0,8,3,7,2,18,3
12,0,9,0,6,2,31,0,36,0,8,1,6,3,14,1
26,2,8,0,6,0,32,0,39,0,6,0,6,0,17,2
19,1,10,0,7,3,35,0,44,0,9,0,7,4,16,4
21,1,7,0,6,1,35,0,39,0,7,3,6,2,16,1
12,1,9,0,8,0,34,1,43,0,9,0,7,0,19,1
26,0,8,1,3,0,31,0,44,0,8,3,1,1,11,1
