22,0,9,0,8,0,8,1,39,0,39,0,9,0,8,0,8,2,23,0,27,1
26,1,9,0,9,0,2,1,34,0,39,0,8,0,10,0,1,0,19,0,23,1
26,1,8,0,5,3,4,4,39,0,45,0,6,0,6,3,3,2,19,3,18,2
43,2,4,6,8,3,7,3,44,1,61,0,5,3,6,4,7,3,22,8,24,4
24,1,8,1,8,1,7,7,41,0,45,0,6,3,6,0,3,6,19,1,20,1
22,2,8,1,6,0,5,0,38,0,46,0,8,2,7,0,4,4,22,0,24,0
21,0,8,2,5,5,2,6,36,0,45,0,6,2,4,2,3,4,20,2,19,1
26,0,8,0,8,0,4,4,37,0,59,0,8,2,6,4,3,7,16,1,22,0
26,0,10,0,7,0,3,1,37,0,61,0,9,0,6,2,3,4,21,2,23,0
23,0,3,5,8,3,8,1,35,1,45,0,8,3,7,1,6,1,15,2,22,1
18,1,7,2,7,0,1,3,33,0,45,0,4,3,6,1,3,3,18,2,12,6
19,1,5,2,5,10,5,11,18,2,43,0,6,7,2,10,5,10,17,0,20,0
20,0,2,1,7,5,7,7,35,1,18,0,5,7,7,3,9,11,14,16,7,1
22,4,8,2,4,4,4,5,37,2,65,1,6,4,4,5,5,5,23,3,28,2
32,0,7,0,7,1,5,4,49,0,58,0,6,2,7,2,5,7,18,3,26,1
27,0,7,0,8,0,4,3,41,1,48,0,7,1,7,1,4,2,17,1,18,3
29,1,4,0,5,0,4,1,38,1,44,0,5,0,5,0,3,1,20,1,21,1
22,2,10,0,8,0,3,2,35,1,52,0,10,2,8,2,4,1,21,4,21,2
22,4,8,2,4,4,4,5,37,2,65,1,6,4,4,5,5,5,23,3,28,2
32,0,7,0,7,1,5,4,49,0,58,0,6,2,7,2,5,7,18,3,26,1
27,0,7,0,8,0,4,3,41,1,48,0,7,1,7,1,4,2,17,1,18,3
29,1,4,0,5,0,4,1,38,1,44,0,5,0,5,0,3,1,20,1,21,1
22,2,10,0,8,0,3,2,35,1,52,0,10,2,8,2,4,1,21,4,21,2
32,0,8,0,8,2,2,5,41,1,59,0,6,2,6,2,1,7,16,3,20,3
30,0,10,0,9,2,5,5,37,0,55,0,9,1,9,1,3,6,23,3,26,1
24,2,9,1,8,0,4,3,37,4,44,0,9,2,7,0,4,3,17,1,20,4
29,2,8,0,5,0,3,8,42,0,47,0,7,2,7,0,1,8,23,1,24,1
36,1,9,1,6,1,3,7,46,2,55,0,9,2,7,1,6,8,22,2,27,1
27,1,10,0,9,1,4,4,44,0,75,0,10,0,7,4,4,6,23,1,35,2
20,0,8,0,3,0,6,1,38,0,40,0,7,1,5,3,4,3,16,1,16,1
28,0,4,0,5,0,5,0,36,0,44,1,8,7,8,2,4,9,20,1,21,0
29,2,7,3,7,2,2,7,39,1,52,0,4,5,8,3,4,8,21,0,20,2
17,1,7,1,8,0,8,4,27,0,41,0,5,1,7,0,4,2,16,0,17,0
22,2,4,2,7,0,6,2,15,0,44,0,3,3,7,1,3,5,22,0,18,2
27,0,9,0,6,2,7,3,37,0,41,0,9,0,8,1,5,9,22,0,27,2
33,0,9,0,7,0,6,2,37,0,46,0,9,0,6,0,6,1,21,0,31,0
23,3,9,0,5,0,5,6,40,0,48,0,8,0,7,1,4,3,19,2,17,2
41,0,8,0,7,0,5,6,41,3,58,0,8,1,9,2,5,6,25,0,34,1
24,0,10,0,6,4,5,5,43,0,78,0,9,1,6,4,4,6,22,1,26,0
26,1,5,0,3,5,4,4,34,1,48,0,6,3,3,5,1,6,21,2,27,0
26,0,7,1,5,0,3,3,41,0,44,0,8,1,9,1,2,5,21,0,24,0
29,0,7,0,4,4,4,4,39,0,55,0,7,0,4,0,2,5,22,2,33,1
36,0,10,0,6,0,2,1,40,0,42,0,10,0,7,0,1,0,21,1,27,1
30,0,8,0,4,2,6,0,39,2,49,0,8,0,3,2,3,3,22,2,28,0
32,0,8,0,7,0,5,3,39,1,60,0,8,0,0,0,4,5,18,10,27,1
34,1,9,1,6,3,5,7,46,1,71,0,6,1,4,6,4,6,22,1,23,2
24,2,5,0,8,0,5,2,39,1,43,0,5,1,7,0,3,7,22,2,19,1
37,0,8,0,1,6,6,4,37,1,46,0,7,1,0,0,5,6,18,1,19,3
33,0,8,1,10,1,8,2,41,3,71,0,8,2,8,2,4,6,22,2,26,3
26,1,7,4,6,3,6,5,41,1,40,0,7,5,6,6,4,6,18,5,23,3
28,1,9,1,9,1,4,5,42,0,42,0,9,0,9,1,7,3,22,0,24,0
19,2,10,0,5,0,5,4,29,1,50,0,9,0,5,1,5,4,20,0,18,3
21,0,10,0,7,0,5,2,38,0,45,0,9,0,6,0,5,3,20,1,26,0
25,1,10,0,4,6,6,4,36,3,44,0,8,1,4,6,5,7,21,0,23,0
18,1,4,0,4,3,5,4,30,0,30,0,4,2,4,4,4,3,21,1,16,0
27,2,6,4,7,3,6,2,27,0,58,0,8,7,4,7,4,6,19,2,22,0
26,1,7,0,10,0,3,3,40,0,45,0,7,1,9,0,3,5,20,0,24,1
36,0,8,0,5,3,6,2,42,1,72,0,6,3,5,4,1,7,21,3,20,2
27,0,10,0,6,0,6,4,33,0,41,0,10,1,7,1,5,5,20,0,24,1
26,0,9,0,5,0,6,5,40,0,41,0,7,2,5,0,1,4,20,1,22,0
44,0,9,0,9,0,5,3,43,2,52,0,8,0,7,0,5,2,23,2,31,0
16,1,5,1,6,4,4,4,36,0,43,0,4,4,5,4,3,10,16,4,5,4
29,2,7,1,8,0,5,4,39,1,53,0,7,2,8,0,4,3,22,1,29,0
20,0,6,0,8,0,1,2,31,0,32,0,6,0,8,1,1,1,16,4,20,5
24,0,9,0,2,2,2,3,37,2,49,1,6,0,3,1,0,3,14,4,18,1
12,1,7,4,7,1,7,5,32,1,35,1,5,1,5,2,2,3,14,3,7,1
19,0,8,1,4,5,1,1,33,0,22,0,5,1,3,6,2,5,7,22,9,1
5,7,5,1,7,2,2,5,26,4,23,2,5,2,6,2,2,6,18,6,9,4
17,0,7,4,5,8,7,7,37,2,38,1,6,7,5,8,5,10,-,-,4,3
12,1,7,7,6,1,4,12,16,3,31,0,5,6,3,4,3,3,15,1,15,0
7,1,4,5,5,7,4,7,30,0,29,0,4,5,6,5,3,12,19,0,6,1
10,1,4,0,6,1,5,0,29,1,37,2,1,0,3,3,3,0,-,-,5,2
17,1,4,2,5,2,3,4,33,0,32,0,4,4,5,2,3,6,14,3,5,0
18,2,5,1,7,2,5,3,36,0,43,2,7,3,6,2,4,7,12,7,8,0
18,2,6,0,3,1,4,1,37,0,56,0,6,1,2,0,2,3,16,4,19,0
30,0,7,1,6,2,6,2,33,3,45,0,7,2,6,3,3,7,-,-,20,0
9,5,4,1,5,0,3,2,31,2,38,0,3,1,4,1,3,4,16,2,13,2
23,0,10,0,5,0,3,1,31,3,28,0,9,0,5,0,0,2,17,1,7,2
19,5,9,1,8,1,4,4,41,2,46,0,8,1,6,1,6,2,23,3,24,5
26,0,5,1,6,1,2,4,33,0,58,0,5,1,5,0,1,3,17,6,27,1
23,0,8,0,6,3,5,4,38,2,48,0,8,1,5,2,3,7,22,1,23,0
27,1,10,1,6,2,3,1,32,2,66,1,9,0,7,3,5,5,16,2,24,4
23,1,6,1,8,2,2,4,36,0,45,0,6,1,6,2,1,7,20,1,26,0
20,0,7,0,7,2,4,5,32,2,19,8,3,9,7,1,1,6,22,0,14,2
36,0,8,2,6,2,3,5,41,0,57,2,7,3,5,0,4,7,19,4,25,0
13,1,6,1,5,0,5,1,39,0,37,0,6,2,4,1,3,3,20,1,11,1
24,1,4,0,5,0,7,0,33,0,40,0,8,1,6,1,5,0,21,1,20,0
16,2,0,0,6,0,6,5,25,0,37,2,8,2,9,1,6,8,20,0,16,2
17,2,0,0,6,0,6,0,39,0,51,0,5,6,5,3,8,0,18,2,23,1
19,1,4,0,5,0,6,2,26,1,51,0,8,2,4,0,4,7,18,2,21,4
15,0,0,0,0,0,4,2,17,1,18,0,6,5,7,1,4,6,12,0,18,1
20,0,3,0,5,0,7,0,35,0,36,0,7,5,6,1,6,3,18,1,17,1
18,2,1,0,4,0,4,0,39,0,46,0,4,0,4,0,2,0,23,0,26,2
8,2,0,0,0,0,2,1,28,0,25,0,3,1,4,1,0,1,15,4,10,4
17,1,8,1,3,0,3,2,39,1,43,0,9,0,4,0,1,2,17,6,24,0
21,2,8,0,10,0,10,0,37,0,48,0,5,0,7,0,4,2,12,5,23,0
19,3,2,0,4,0,7,2,35,1,41,0,6,3,6,0,6,5,18,6,19,3
25,2,0,0,3,1,10,0,32,2,60,0,4,0,4,0,6,2,18,4,22,1
19,3,1,0,0,0,1,7,27,1,37,0,0,0,6,3,3,5,-,-,17,0
28,0,6,0,7,0,2,2,42,1,71,0,4,0,6,0,2,5,22,4,34,0
18,1,4,0,5,0,5,1,33,0,45,0,5,0,4,2,2,2,-,-,20,0
15,2,0,0,2,0,2,0,32,1,36,0,2,0,3,0,3,1,17,2,13,0
33,1,10,0,8,1,6,2,38,3,72,0,5,1,4,2,5,2,22,2,25,0
18,1,3,0,1,0,6,0,31,0,34,0,9,0,3,2,4,2,16,2,21,1
13,0,0,0,0,0,7,0,33,0,22,0,0,0,5,0,0,0,10,3,4,1
10,0,0,0,5,0,6,0,32,1,46,0,5,2,5,0,4,4,-,-,19,5
22,0,0,0,0,0,0,0,34,0,36,0,0,0,0,0,0,0,-,-,11,2
12,0,0,0,2,0,3,0,33,1,40,0,4,1,5,0,1,0,18,3,24,0
10,13,0,0,0,0,0,4,20,0,22,1,-,-,-,-,-,-,-,-,-,-
8,0,6,0,8,0,3,2,39,2,47,0,5,1,9,1,0,0,16,2,16,0
27,0,10,1,5,4,6,9,38,1,55,0,10,2,4,6,6,11,16,3,26,0
20,0,10,0,8,2,5,5,39,1,69,0,8,2,8,1,5,5,23,1,25,1
10,2,3,0,2,0,3,3,27,1,24,1,5,3,7,1,5,7,13,3,5,3
,,,,,,,,,,,,,,,,,,,,,
18,0,9,0,7,2,4,10,34,1,46,0,9,2,5,3,7,12,18,0,23,1
19,0,7,0,10,0,2,1,39,1,57,0,4,0,10,0,2,1,20,0,33,0
19,1,9,0,8,0,6,1,40,3,60,0,9,1,6,0,5,4,19,2,29,0
11,1,7,0,9,0,4,1,43,1,53,0,6,0,9,1,1,0,21,3,23,0
19,1,9,0,8,2,2,6,41,1,48,0,8,1,7,2,3,3,22,2,28,0
26,0,9,1,6,4,7,8,36,0,55,0,8,2,6,4,7,9,21,0,26,0
14,1,9,0,6,1,3,4,38,1,56,0,8,1,7,1,5,3,22,1,30,2
24,0,10,0,8,0,5,0,41,3,46,0,9,0,7,0,6,0,22,1,28,0
18,0,6,7,8,3,7,7,38,3,53,0,7,8,6,4,7,10,19,2,18,5
14,0,9,1,6,4,5,3,37,1,58,0,9,1,5,2,4,4,20,2,28,6
26,0,5,2,10,0,3,1,36,2,45,0,5,2,9,0,1,2,18,5,22,1
18,0,6,2,6,2,3,4,36,0,42,0,6,3,4,4,3,5,16,0,24,0
15,0,8,0,7,0,5,1,40,0,46,0,8,0,6,0,5,0,22,2,17,1
34,0,10,0,9,0,6,0,39,0,62,1,9,1,10,0,5,2,21,1,28,1
15,1,9,1,7,1,7,3,36,5,44,0,8,1,6,0,5,6,22,0,24,1
29,1,9,0,10,1,4,4,42,1,56,0,7,0,7,1,2,6,24,2,31,0
26,1,8,1,7,1,7,4,38,2,43,0,7,1,7,1,4,6,21,2,24,0
12,0,9,0,6,2,3,2,40,0,67,1,9,0,6,2,3,1,19,5,30,0
31,0,8,1,8,0,6,0,37,0,40,0,7,1,8,0,3,0,17,2,22,0
20,0,10,0,5,2,4,5,38,2,47,0,9,1,4,3,5,6,18,0,23,1
17,0,10,0,7,0,5,3,40,0,40,0,7,2,4,2,4,5,22,2,19,1
